,e__x0_Adelaide,e__x0_Albany,e__x0_Albury,e__x0_AliceSprings,e__x0_BadgerysCreek,e__x0_Ballarat,e__x0_Bendigo,e__x0_Brisbane,e__x0_Cairns,e__x0_Canberra,e__x0_Cobar,e__x0_CoffsHarbour,e__x0_Dartmoor,e__x0_Darwin,e__x0_GoldCoast,e__x0_Hobart,e__x0_Katherine,e__x0_Launceston,e__x0_Melbourne,e__x0_MelbourneAirport,e__x0_Mildura,e__x0_Moree,e__x0_MountGambier,e__x0_MountGinini,e__x0_Newcastle,e__x0_Nhil,e__x0_NorahHead,e__x0_NorfolkIsland,e__x0_Nuriootpa,e__x0_PearceRAAF,e__x0_Penrith,e__x0_Perth,e__x0_PerthAirport,e__x0_Portland,e__x0_Richmond,e__x0_Sale,e__x0_SalmonGums,e__x0_Sydney,e__x0_SydneyAirport,e__x0_Townsville,e__x0_Tuggeranong,e__x0_Uluru,e__x0_WaggaWagga,e__x0_Walpole,e__x0_Watsonia,e__x0_Williamtown,e__x0_Witchcliffe,e__x0_Wollongong,e__x0_Woomera,e__x1_E,e__x1_ENE,e__x1_ESE,e__x1_N,e__x1_NE,e__x1_NNE,e__x1_NNW,e__x1_NW,e__x1_S,e__x1_SE,e__x1_SSE,e__x1_SSW,e__x1_SW,e__x1_W,e__x1_WNW,e__x1_WSW,e__x2_No,e__x2_Yes,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm
25213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,17.5,23.3,0.6,5.529650670857005,7.593608328940433,15.0,,,11.0,7.0,98.0,84.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,18.1,22.3
125043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.7,19.7,0.2,5.529650670857005,7.593608328940433,28.0,,,11.0,15.0,92.0,41.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,11.9,18.6
45270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,10.7,20.1,0,5.529650670857005,7.593608328940433,44.0,,,20.0,20.0,44.0,33.0,1022.1,1019.6,4.444383016364441,3.0,15.1,18.3
77045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,10.9,17.0,4.0,4.4,6.5,48.0,,,28.0,31.0,60.0,63.0,1019.1,1020.7,8.0,4.520282800185443,14.1,15.6
13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,20.5,29.5,0.8,5.529650670857005,7.593608328940433,37.0,,,9.0,13.0,77.0,38.0,1018.1,1015.5,8.0,7.0,21.3,28.0
44448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,15.6,23.0,0,5.529650670857005,7.593608328940433,35.0,,,7.0,26.0,63.0,65.0,1028.6,1025.1,4.444383016364441,4.520282800185443,19.3,21.0
23913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,18.5,22.5,0,4.2,7.593608328940433,54.0,,,28.0,30.0,71.0,76.0,1020.0,1016.8,8.0,7.0,21.2,20.9
90827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,13.6,22.1,0,5.529650670857005,7.593608328940433,26.0,,,11.0,11.0,75.0,64.0,1026.0,1023.6,4.444383016364441,4.520282800185443,16.8,20.4
23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,18.5,23.9,0,7.0,13.2,41.0,,,26.0,22.0,68.0,64.0,1023.0,1021.6,3.0,1.0,21.7,21.9
24933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,17.2,23.1,0,5.529650670857005,7.593608328940433,24.0,,,15.0,9.0,74.0,91.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,20.5,21.7
19776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,17.5,34.4,0,5.529650670857005,7.593608328940433,67.0,,,41.0,24.0,35.0,16.0,1007.3,1003.0,4.444383016364441,4.520282800185443,25.7,33.4
73682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,8.2,22.1,0.2,5.529650670857005,7.593608328940433,39.0,,,20.0,11.0,65.0,43.0,1019.7,1018.6,4.444383016364441,4.520282800185443,12.7,20.2
22338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,13.9,20.4,0,2.2,8.9,35.0,,,15.0,19.0,77.0,72.0,1022.3,1019.4,4.0,2.0,18.0,19.4
5630,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,4.8,26.2,0,5.529650670857005,7.593608328940433,41.0,,,2.0,20.0,63.0,25.0,1012.6,1006.3,4.444383016364441,4.520282800185443,16.3,25.7
91759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,16.8,26.2,0,5.529650670857005,7.593608328940433,26.0,,,11.0,13.0,63.0,57.0,1023.1,1020.2,4.444383016364441,4.520282800185443,23.7,23.3
143681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,27.7,40.0,0,12.0,7.593608328940433,35.0,,,15.0,11.0,64.0,51.32602058927937,1009.6,1004.6,6.0,4.520282800185443,32.5,21.693805996472665
70831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,15.7,32.3,0,8.0,11.3,37.0,,,9.0,13.0,55.0,23.0,1023.1,1020.3,1.0,2.0,21.0,31.0
114386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,14.7,23.4,2.309210988547741,5.529650670857005,7.593608328940433,39.76258886255924,,,15.0,19.0,80.0,55.0,1023.1,1020.6,4.444383016364441,4.520282800185443,16.3,22.0
8182,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,15.9,30.9,0,10.2,7.593608328940433,37.0,,,7.0,20.0,32.0,15.0,1008.7,1006.7,1.0,2.0,22.4,29.5
90506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,17.0,27.6,0,5.529650670857005,7.593608328940433,48.0,,,13.0,22.0,73.0,75.0,1013.5,1008.4,4.444383016364441,4.520282800185443,22.8,23.3
96418,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,12.1745535404072,16.4,2.8,14.0,3.9,39.76258886255924,,,13.964708339134067,19.0,68.57879977565901,47.0,1017.641765248118,1023.5,4.444383016364441,4.520282800185443,16.981138120777324,15.1
24519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,19.5,26.6,2.309210988547741,5.529650670857005,7.593608328940433,31.0,,,13.964708339134067,15.0,68.57879977565901,74.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,16.981138120777324,24.6
65014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,7.3,16.6,0,2.0,3.6,37.0,,,13.0,19.0,83.0,67.0,1021.6,1020.4,7.0,7.0,11.4,15.4
4920,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,9.1,23.1,0,5.529650670857005,7.593608328940433,22.0,,,2.0,7.0,74.0,53.0,1015.5,1014.2,4.444383016364441,4.520282800185443,16.4,21.9
60221,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,10.7,37.3,0,5.529650670857005,7.593608328940433,57.0,,,11.0,26.0,30.0,6.0,1017.1,1011.5,4.444383016364441,4.520282800185443,22.9,35.8
117997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,21.1,36.8,0,14.0,12.5,56.0,,,20.0,33.0,39.0,17.0,1009.9,1005.4,2.0,6.0,25.5,36.1
33955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,18.6,24.4,0,9.0,7.9,44.0,,,30.0,30.0,62.0,47.0,1035.5,1035.2,3.0,5.0,21.0,22.9
80591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,15.4,21.8,0,5.4,8.1,43.0,,,19.0,19.0,62.0,49.0,1014.4,1014.4,1.0,3.0,16.8,19.5
45461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,15.9,27.4,0.2,5.529650670857005,7.593608328940433,44.0,,,20.0,19.0,34.0,17.0,1010.5,1009.7,4.444383016364441,4.520282800185443,18.5,26.1
21991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,13.6,19.6,0.8,1.4,7.6,52.0,,,15.0,26.0,73.0,81.0,1015.5,1012.0,1.0,7.0,18.0,17.6
128959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,19.3,27.8,0.4,5.529650670857005,7.593608328940433,33.0,,,7.0,15.0,55.0,70.0,1011.3,1011.6,4.444383016364441,4.520282800185443,27.0,24.4
108764,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,10.0,14.2,12.0,2.4,3.7,39.76258886255924,,,30.0,7.0,77.0,82.0,1015.6,1016.9,7.0,7.0,13.0,12.0
51728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,4.3,11.7,3.6,5.529650670857005,7.593608328940433,35.0,,,6.0,15.0,88.0,60.0,1012.0,1014.8,4.444383016364441,4.520282800185443,6.7,10.6
113210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,7.5,15.4,15.4,5.529650670857005,7.593608328940433,56.0,,,22.0,26.0,80.0,58.0,1016.8,1015.4,4.444383016364441,4.520282800185443,10.1,14.8
114913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9.6,26.2,0,5.529650670857005,12.0,44.0,,,22.0,24.0,46.0,37.0,1017.5,1014.1,0,1.0,18.2,25.3
67380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,14.8,27.8,0,6.0,10.5,48.0,,,9.0,22.0,52.0,41.0,1004.1,1002.1,3.0,6.0,20.5,25.7
89455,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,20.3,30.0,0,4.0,10.7,30.0,,,13.0,19.0,71.0,63.0,1014.8,1010.3,1.0,1.0,26.2,29.2
82563,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.6,14.7,11.6,0.4,0,37.0,,,13.0,19.0,100.0,99.0,1020.9,1016.4,4.444383016364441,4.520282800185443,12.3,13.5
26799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,6.1,18.1,0,5.529650670857005,7.593608328940433,30.0,,,0,4.0,80.0,52.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,8.7,16.4
39485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3.8,20.0,0,2.6,7.593608328940433,30.0,,,9.0,6.0,58.0,35.0,1031.1,1027.9,4.444383016364441,4.520282800185443,12.4,19.4
86167,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,12.7,23.7,3.6,4.4,7.6,35.0,,,13.0,11.0,63.0,37.0,1016.2,1017.2,5.0,2.0,19.5,22.6
26014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,13.5,23.6,2.309210988547741,5.529650670857005,7.593608328940433,35.0,,,9.0,17.0,80.0,35.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,18.6,22.6
9513,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,17.5,25.1,18.2,2.6,7.4,28.0,,,9.0,17.0,75.0,61.0,1016.7,1015.1,1.0,3.0,21.5,24.6
33196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,9.2,15.5,1.8,2.6,2.2,31.0,,,17.0,7.0,78.0,71.0,1029.0,1026.8,7.0,7.0,10.8,14.7
101917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,5.4,16.7,0,1.8,3.2,33.0,,,20.0,20.0,68.0,76.0,1019.0,1019.6,5.0,7.0,14.1,13.4
27794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.2,21.6,0,8.0,7.593608328940433,28.0,,,2.0,13.0,72.0,50.0,1024.7,1022.2,4.444383016364441,4.520282800185443,14.0,20.6
17845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,7.2,20.8,0,5.529650670857005,7.593608328940433,39.76258886255924,,,0,18.520092735703244,47.0,51.32602058927937,1017.641765248118,1015.2582092075936,0,4.520282800185443,17.0,21.693805996472665
1141,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,15.0,31.9,0,5.529650670857005,7.593608328940433,28.0,,,7.0,6.0,65.0,31.0,1019.4,1015.6,4.444383016364441,8.0,20.8,30.9
74819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,11.3,36.0,0,5.529650670857005,7.593608328940433,39.0,,,13.0,19.0,55.0,14.0,1015.0,1011.2,4.444383016364441,4.520282800185443,19.7,33.2
22228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,18.9,26.4,0,4.4,8.0,33.0,,,17.0,22.0,71.0,69.0,1018.0,1016.4,4.0,5.0,23.5,24.8
11476,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,19.6,28.5,0,5.529650670857005,7.593608328940433,39.76258886255924,,,20.0,18.520092735703244,61.0,71.0,1015.2,1011.4,4.444383016364441,8.0,24.3,23.8
20331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,14.7,19.1,18.0,5.529650670857005,7.593608328940433,59.0,,,11.0,30.0,100.0,83.0,1030.6,1027.6,4.444383016364441,4.520282800185443,15.1,18.4
85193,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,18.2,27.8,0,4.0,7.3,26.0,,,2.0,9.0,66.0,60.0,1014.1,1010.3,6.0,6.0,24.6,27.3
124166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,12.9,23.23778549114891,1.0,5.529650670857005,7.593608328940433,39.76258886255924,,,17.0,31.0,60.0,36.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,18.4,20.8
122182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,15.6,21.2,3.8,6.0,3.8,35.0,,,2.0,19.0,87.0,61.0,1013.5,1013.4,8.0,7.0,16.2,19.5
83201,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9.1,19.0,0,1.8,5.4,41.0,,,19.0,20.0,68.57879977565901,51.32602058927937,1023.3,1021.8,4.444383016364441,4.520282800185443,14.6,18.1
128324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.8,20.3,2.6,5.529650670857005,7.593608328940433,26.0,,,6.0,0,81.0,65.0,1025.3,1021.5,4.444383016364441,4.520282800185443,15.5,19.0
18462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,20.3,24.5,0.4,5.529650670857005,7.593608328940433,44.0,,,28.0,28.0,82.0,78.0,1020.4,1020.3,4.444383016364441,4.520282800185443,20.4,21.5
36998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.4,24.0,0,2.2,10.6,22.0,,,7.0,6.0,74.0,33.0,1022.3,1020.4,1.0,1.0,14.0,23.7
